time,episode,action_sum,action_Normal,action_ARP_POISONING,action_MITM_DOS,action_REPLAY,action_DNP3_ENUMERATE,answer_Normal,answer_ARP_POISONING,answer_MITM_DOS,answer_REPLAY,answer_DNP3_ENUMERATE,
2025-01-18T12:44:26.974278,40061,41,7,7,13,7,7,10,11,5,5,10,
2025-01-18T12:44:26.987489,40068,7,0,2,1,0,4,0,2,1,1,3,
2025-01-18T12:44:27.058683,40095,27,6,7,4,5,5,4,3,5,9,6,
2025-01-18T12:44:27.180666,40148,53,11,14,12,6,10,13,14,8,10,8,
2025-01-18T12:44:27.233898,40155,7,4,0,1,1,1,2,3,2,0,0,
2025-01-18T12:44:27.291792,40179,24,2,4,5,8,5,4,2,9,4,5,
2025-01-18T12:44:27.293792,40180,1,1,0,0,0,0,0,0,0,0,1,
2025-01-18T12:44:27.308946,40196,16,3,2,3,6,2,2,2,4,1,7,
2025-01-18T12:44:27.539212,40287,91,20,15,16,20,20,15,14,14,20,28,
2025-01-18T12:44:27.551459,40299,12,5,2,1,3,1,3,2,3,4,0,
2025-01-18T12:44:27.551459,40299,0,0,0,0,0,0,0,0,0,0,0,
2025-01-18T12:44:27.610059,40321,22,2,5,5,4,6,7,5,4,5,1,
2025-01-18T12:44:27.791284,40400,79,17,27,15,9,11,21,7,16,20,15,
2025-01-18T12:44:27.841938,40415,15,2,6,2,0,5,3,3,3,3,3,
2025-01-18T12:44:27.843938,40416,1,1,0,0,0,0,1,0,0,0,0,
2025-01-18T12:44:27.963778,40451,35,8,9,10,5,3,10,7,3,3,12,
2025-01-18T12:44:28.108799,40518,67,13,10,21,13,10,13,14,14,17,9,
2025-01-18T12:44:28.171111,40543,25,5,3,6,6,5,3,5,5,6,6,
2025-01-18T12:44:28.229272,40565,22,5,5,5,3,4,7,4,4,1,6,
2025-01-18T12:44:28.234271,40570,5,0,2,2,1,0,0,2,0,2,1,
2025-01-18T12:44:28.402717,40637,67,18,11,11,11,16,17,12,14,13,11,
2025-01-18T12:44:28.470651,40668,31,7,6,3,8,7,5,6,7,7,6,
2025-01-18T12:44:28.585157,40712,44,9,12,11,5,7,9,7,11,13,4,
2025-01-18T12:44:28.587158,40713,1,0,0,0,1,0,1,0,0,0,0,
2025-01-18T12:44:28.590159,40716,3,0,2,1,0,0,0,2,0,1,0,
2025-01-18T12:44:28.598667,40725,9,1,2,1,3,2,5,1,0,2,1,
2025-01-18T12:44:28.696869,40751,26,6,7,1,5,7,5,10,2,6,3,
2025-01-18T12:44:28.701428,40754,3,1,1,0,1,0,0,0,0,1,2,
2025-01-18T12:44:28.708428,40759,5,1,2,0,1,1,3,1,1,0,0,
2025-01-18T12:44:28.767962,40784,25,5,5,6,4,5,5,3,6,3,8,
2025-01-18T12:44:28.823772,40805,21,3,2,4,5,7,6,4,7,0,4,
2025-01-18T12:44:28.836771,40817,12,3,2,2,0,5,1,2,4,2,3,
2025-01-18T12:44:28.842773,40824,7,2,0,3,1,1,1,1,0,3,2,
2025-01-18T12:44:28.897525,40840,16,5,4,3,2,2,6,2,2,4,2,
2025-01-18T12:44:28.960032,40866,26,6,6,8,2,4,4,6,6,5,5,
2025-01-18T12:44:29.008898,40879,13,1,3,4,1,4,2,2,5,2,2,
2025-01-18T12:44:29.078261,40909,30,6,11,5,3,5,7,4,6,6,7,
2025-01-18T12:44:29.139791,40932,23,4,4,7,6,2,5,1,9,6,2,
2025-01-18T12:44:29.198254,40955,23,1,8,4,6,4,2,5,8,4,4,
2025-01-18T12:44:29.204254,40961,6,0,1,1,3,1,1,2,0,0,3,
2025-01-18T12:44:29.212255,40968,7,3,2,0,0,2,0,3,1,3,0,
2025-01-18T12:44:29.215220,40971,3,1,0,1,0,1,1,0,0,0,2,
2025-01-18T12:44:29.262729,40982,11,1,1,2,5,2,0,2,2,4,3,
2025-01-18T12:44:29.268190,40986,4,3,0,1,0,0,0,1,1,2,0,
2025-01-18T12:44:29.273189,40990,4,2,0,1,1,0,1,1,1,1,0,
2025-01-18T12:44:29.276217,40993,3,1,0,0,1,1,1,1,0,0,1,
2025-01-18T12:44:29.280220,40996,3,0,0,0,1,2,1,0,0,1,1,
2025-01-18T12:44:29.445172,41055,59,15,12,14,10,8,10,14,15,8,12,
2025-01-18T12:44:29.451173,41060,5,0,1,2,0,2,1,1,1,2,0,
2025-01-18T12:44:29.693401,41164,104,29,18,18,15,24,16,27,19,18,24,
2025-01-18T12:44:29.700909,41171,7,2,1,2,2,0,2,1,0,4,0,
2025-01-18T12:44:29.746931,41181,10,2,4,3,0,1,3,1,1,2,3,
2025-01-18T12:44:29.749931,41183,2,0,1,0,0,1,0,1,0,0,1,
2025-01-18T12:44:29.921268,41252,69,9,11,17,17,15,16,17,14,13,9,
2025-01-18T12:44:29.998704,41291,39,3,8,9,6,13,5,9,7,7,11,
2025-01-18T12:44:30.113718,41335,44,8,9,14,6,7,12,13,9,5,5,
2025-01-18T12:44:30.250108,41393,58,10,16,14,8,10,8,8,18,17,7,
2025-01-18T12:44:30.296896,41402,9,3,0,3,2,1,3,2,2,1,1,
2025-01-18T12:44:30.441513,41465,63,11,8,15,14,15,14,14,16,10,9,
2025-01-18T12:44:30.493349,41480,15,3,2,6,0,4,2,3,3,4,3,
2025-01-18T12:44:30.671260,41554,74,19,15,13,12,15,15,17,12,9,21,
2025-01-18T12:44:30.690484,41573,19,4,7,4,2,2,3,2,8,1,5,
2025-01-18T12:44:30.740595,41588,15,3,5,4,1,2,5,3,2,2,3,
2025-01-18T12:44:30.878134,41605,17,3,3,2,5,4,4,2,6,1,4,
2025-01-18T12:44:30.950330,41643,38,7,6,11,6,8,6,6,13,7,6,
2025-01-18T12:44:30.955330,41647,4,2,1,1,0,0,0,1,0,1,2,
2025-01-18T12:44:31.122453,41709,62,12,15,12,12,11,11,14,13,9,15,
2025-01-18T12:44:31.258980,41775,66,13,10,20,14,9,21,7,16,15,7,
2025-01-18T12:44:31.356449,41801,26,3,5,4,10,4,6,7,3,5,5,
2025-01-18T12:44:31.440876,41849,48,10,4,16,8,10,12,11,12,5,8,
2025-01-18T12:44:31.484562,41856,7,1,1,2,1,2,0,0,3,1,3,
2025-01-18T12:44:31.485562,41856,0,0,0,0,0,0,0,0,0,0,0,
2025-01-18T12:44:31.494561,41862,6,2,1,0,3,0,2,0,4,0,0,
2025-01-18T12:44:31.497071,41863,1,0,0,0,1,0,1,0,0,0,0,
2025-01-18T12:44:31.505146,41871,8,1,4,0,2,1,3,0,0,0,5,
2025-01-18T12:44:31.507146,41872,1,0,1,0,0,0,0,1,0,0,0,
2025-01-18T12:44:31.634798,41916,44,9,11,8,8,8,7,13,8,8,8,
2025-01-18T12:44:31.818687,41989,73,14,13,16,11,19,11,15,20,14,13,
2025-01-18T12:44:31.821687,41991,2,0,0,0,2,0,0,0,1,0,1,
2025-01-18T12:44:31.926657,42028,37,11,10,6,5,5,6,7,9,4,11,
2025-01-18T12:44:31.936663,42037,9,2,2,2,1,2,1,3,2,1,2,
2025-01-18T12:44:31.942664,42043,6,1,1,1,2,1,1,1,2,1,1,
2025-01-18T12:44:32.072356,42097,54,14,14,7,7,12,7,12,13,13,9,
2025-01-18T12:44:32.074356,42098,1,0,1,0,0,0,0,0,0,1,0,
2025-01-18T12:44:32.076863,42100,2,2,0,0,0,0,1,0,0,1,0,
2025-01-18T12:44:32.121429,42109,9,3,1,4,0,1,2,2,2,3,0,
2025-01-18T12:44:32.251021,42172,63,11,13,12,16,11,13,7,14,10,19,
2025-01-18T12:44:32.291414,42176,4,0,1,0,1,2,1,0,2,0,1,
2025-01-18T12:44:32.309832,42195,19,2,3,3,4,7,2,4,3,5,5,
2025-01-18T12:44:32.353055,42203,8,0,2,4,2,0,0,1,3,3,1,
2025-01-18T12:44:32.368580,42219,16,2,5,3,3,3,3,7,3,1,2,
2025-01-18T12:44:32.372580,42223,4,0,0,0,2,2,2,1,1,0,0,
2025-01-18T12:44:32.549365,42295,72,15,20,14,8,15,19,15,16,10,12,
2025-01-18T12:44:32.652032,42327,32,4,11,9,6,2,9,6,8,5,4,
2025-01-18T12:44:32.673576,42350,23,7,4,5,6,1,4,4,7,4,4,
2025-01-18T12:44:32.722397,42363,13,5,1,1,5,1,1,3,2,3,4,
2025-01-18T12:44:32.728397,42369,6,1,1,1,1,2,3,2,0,0,1,
2025-01-18T12:44:32.778982,42384,15,3,6,4,0,2,3,1,3,3,5,
2025-01-18T12:44:32.784982,42389,5,1,2,1,1,0,0,0,1,0,4,
2025-01-18T12:44:32.784982,42389,0,0,0,0,0,0,0,0,0,0,0,
2025-01-18T12:44:32.903436,42439,50,13,10,7,3,17,14,13,7,8,8,
2025-01-18T12:44:32.959245,42456,17,6,3,1,4,3,3,3,2,6,3,
2025-01-18T12:44:32.980757,42475,19,6,3,4,2,4,7,4,2,4,2,
2025-01-18T12:44:33.035499,42489,14,1,2,6,3,2,3,4,2,3,2,
2025-01-18T12:44:33.041007,42494,5,2,1,1,0,1,1,1,0,2,1,
2025-01-18T12:44:33.278282,42598,104,20,17,29,22,16,20,16,23,24,21,
2025-01-18T12:44:33.328947,42612,14,2,1,1,6,4,2,3,1,5,3,
2025-01-18T12:44:33.389643,42638,26,6,6,5,7,2,4,4,7,5,6,
2025-01-18T12:44:33.436874,42651,13,2,4,2,2,3,4,0,5,3,1,
2025-01-18T12:44:33.575734,42722,71,13,19,11,19,9,22,14,12,13,10,
2025-01-18T12:44:33.675437,42752,30,5,8,5,6,6,1,8,7,8,6,
2025-01-18T12:44:33.803929,42811,59,13,8,12,13,13,11,13,12,11,12,
2025-01-18T12:44:33.807929,42813,2,0,1,0,0,1,1,0,1,0,0,
2025-01-18T12:44:33.808967,42814,1,0,0,1,0,0,0,0,0,1,0,
2025-01-18T12:44:33.916388,42853,39,11,10,7,3,8,6,10,7,9,7,
2025-01-18T12:44:33.928575,42864,11,2,2,4,1,2,3,1,1,3,3,
2025-01-18T12:44:33.939886,42875,11,1,2,3,3,2,3,1,0,5,2,
2025-01-18T12:44:34.217971,42984,109,17,31,20,21,20,15,27,20,20,27,
2025-01-18T12:44:34.270701,43002,18,2,3,1,9,3,0,6,3,2,7,
2025-01-18T12:44:34.338460,43035,33,6,7,9,6,5,9,9,2,2,11,
2025-01-18T12:44:34.395411,43056,21,3,5,3,5,5,3,7,3,6,2,
2025-01-18T12:44:34.399410,43059,3,0,1,0,0,2,1,1,0,0,1,
2025-01-18T12:44:34.405410,43065,6,0,1,2,1,2,0,2,0,2,2,
2025-01-18T12:44:34.514737,43104,39,3,11,10,5,10,8,10,7,7,7,
2025-01-18T12:44:34.524736,43113,9,1,1,5,2,0,3,2,2,1,1,
2025-01-18T12:44:34.533736,43123,10,3,3,2,1,1,2,1,3,2,2,
2025-01-18T12:44:34.574229,43126,3,2,0,0,1,0,1,0,1,0,1,
2025-01-18T12:44:34.581624,43133,7,1,4,0,1,1,4,1,0,1,1,
2025-01-18T12:44:34.641413,43159,26,6,8,4,2,6,7,1,3,10,5,
2025-01-18T12:44:34.646542,43163,4,1,1,0,2,0,2,0,1,0,1,
2025-01-18T12:44:34.773976,43217,54,7,12,16,13,6,12,10,13,8,11,
2025-01-18T12:44:34.779720,43220,3,0,2,1,0,0,0,0,1,2,0,
2025-01-18T12:44:34.903250,43272,52,10,16,10,8,8,12,6,5,13,16,
2025-01-18T12:44:35.016741,43310,38,12,7,7,6,6,10,7,6,7,8,
2025-01-18T12:44:35.148120,43368,58,12,17,6,12,11,17,11,8,14,8,
2025-01-18T12:44:35.215085,43400,32,9,6,5,6,6,10,5,4,5,8,
2025-01-18T12:44:35.333487,43449,49,16,7,9,8,9,3,17,9,11,9,
2025-01-18T12:44:35.505863,43480,31,6,5,9,7,4,6,5,3,10,7,
2025-01-18T12:44:35.508863,43482,2,0,0,1,1,0,0,0,1,0,1,
2025-01-18T12:44:35.627296,43531,49,9,10,10,7,13,9,16,8,8,8,
2025-01-18T12:44:35.630296,43533,2,0,0,1,1,0,1,0,0,1,0,
2025-01-18T12:44:35.684755,43552,19,3,1,6,3,6,2,6,3,7,1,
2025-01-18T12:44:35.698134,43565,13,1,4,3,2,3,3,3,1,1,5,
2025-01-18T12:44:35.755236,43587,22,4,5,3,5,5,4,7,5,3,3,
2025-01-18T12:44:35.882555,43648,61,12,16,7,11,15,7,12,16,14,12,
2025-01-18T12:44:35.922564,43652,4,1,0,0,2,1,1,1,0,1,1,
2025-01-18T12:44:35.935573,43664,12,2,1,2,3,4,3,2,5,0,2,
2025-01-18T12:44:36.050719,43708,44,11,4,7,11,11,9,6,13,11,5,
2025-01-18T12:44:36.051719,43708,0,0,0,0,0,0,0,0,0,0,0,
2025-01-18T12:44:36.222959,43776,68,15,14,18,9,12,11,21,10,13,13,
2025-01-18T12:44:36.303233,43822,46,5,9,13,7,12,10,11,9,5,11,
2025-01-18T12:44:36.305233,43824,2,0,1,1,0,0,0,2,0,0,0,
2025-01-18T12:44:36.364149,43848,24,4,9,4,4,3,5,5,4,5,5,
2025-01-18T12:44:36.410433,43857,9,2,1,2,3,1,1,4,2,2,0,
2025-01-18T12:44:36.416435,43863,6,2,2,1,0,1,0,0,2,3,1,
2025-01-18T12:44:36.471970,43883,20,1,9,5,3,2,6,3,2,5,4,
2025-01-18T12:44:36.487489,43899,16,5,1,4,3,3,6,4,3,2,1,
2025-01-18T12:44:36.489493,43900,1,1,0,0,0,0,0,0,0,0,1,
2025-01-18T12:44:36.544385,43919,19,6,2,5,5,1,3,4,4,5,3,
2025-01-18T12:44:36.606674,43946,27,3,9,8,2,5,1,3,13,5,5,
2025-01-18T12:44:36.666389,43968,22,5,1,3,6,7,4,5,4,5,4,
2025-01-18T12:44:36.725962,43991,23,4,5,4,2,8,8,3,3,3,6,
2025-01-18T12:44:36.839492,44034,43,9,5,11,6,12,11,6,9,8,9,
2025-01-18T12:44:36.915338,44073,39,9,10,8,6,6,5,9,8,9,8,
2025-01-18T12:44:36.980232,44097,24,7,3,5,3,6,5,5,4,5,5,
2025-01-18T12:44:37.089786,44135,38,7,10,7,7,7,8,6,9,8,7,
2025-01-18T12:44:37.158436,44168,33,10,8,6,5,4,7,7,8,7,4,
2025-01-18T12:44:37.160436,44169,1,0,0,0,0,1,0,0,1,0,0,
2025-01-18T12:44:37.209661,44180,11,1,2,3,0,5,0,3,2,5,1,
2025-01-18T12:44:37.506376,44302,122,22,21,21,28,30,28,17,25,31,21,
2025-01-18T12:44:37.517892,44311,9,1,0,1,4,3,2,3,2,0,2,
2025-01-18T12:44:37.585848,44345,34,8,7,4,9,6,4,4,9,5,12,
2025-01-18T12:44:37.640567,44364,19,5,2,5,3,4,3,8,4,0,4,
2025-01-18T12:44:37.947097,44491,127,27,27,23,20,30,20,26,30,29,22,
2025-01-18T12:44:38.012636,44521,30,7,5,6,4,8,2,9,5,6,8,
2025-01-18T12:44:38.134534,44570,49,10,11,12,6,10,9,10,10,7,13,
2025-01-18T12:44:38.136533,44571,1,0,1,0,0,0,0,1,0,0,0,
2025-01-18T12:44:38.256465,44606,35,11,7,6,4,7,8,7,5,6,9,
2025-01-18T12:44:38.313240,44626,20,5,4,4,4,3,4,6,4,4,2,
2025-01-18T12:44:38.318807,44630,4,1,1,0,2,0,0,1,0,3,0,
2025-01-18T12:44:38.328807,44640,10,3,1,0,4,2,4,1,1,1,3,
2025-01-18T12:44:38.380028,44656,16,2,1,5,5,3,2,2,4,6,2,
2025-01-18T12:44:38.435208,44676,20,1,1,7,5,6,3,6,4,2,5,
2025-01-18T12:44:38.681701,44783,107,25,25,24,18,15,19,23,29,17,19,
2025-01-18T12:44:38.686702,44787,4,2,0,1,1,0,1,1,0,1,1,
2025-01-18T12:44:38.758903,44824,37,10,7,11,3,6,6,10,11,7,3,
2025-01-18T12:44:38.858777,44851,27,6,5,5,5,6,2,2,8,6,9,
2025-01-18T12:44:39.048929,44936,85,12,22,18,20,13,19,16,14,23,13,
2025-01-18T12:44:39.112964,44963,27,5,6,5,5,6,4,8,4,5,6,
2025-01-18T12:44:39.170134,44982,19,4,3,6,6,0,1,5,3,6,4,
2025-01-18T12:44:39.352953,45060,78,17,19,12,19,11,14,19,22,14,9,
2025-01-18T12:44:39.361954,45069,9,2,1,2,1,3,3,1,1,2,2,
2025-01-18T12:44:39.366808,45073,4,0,2,0,1,1,0,0,2,1,1,
2025-01-18T12:44:39.410532,45078,5,1,1,0,1,2,0,3,1,0,1,
2025-01-18T12:44:39.418531,45086,8,3,2,0,1,2,4,2,1,0,1,
2025-01-18T12:44:39.554808,45142,56,5,12,16,10,13,8,15,12,8,13,
2025-01-18T12:44:39.678983,45184,42,8,4,11,11,8,7,9,8,8,10,
2025-01-18T12:44:39.763065,45221,37,5,8,5,9,10,2,11,5,9,10,
2025-01-18T12:44:39.809744,45231,10,2,4,1,1,2,0,3,3,1,3,
2025-01-18T12:44:39.935044,45283,52,8,11,13,11,9,9,9,12,11,11,
2025-01-18T12:44:39.998491,45311,28,6,5,5,4,8,7,4,7,6,4,
2025-01-18T12:44:40.011491,45324,13,5,2,1,2,3,2,5,3,3,0,
2025-01-18T12:44:40.139976,45336,12,4,0,4,2,2,2,4,1,1,4,
2025-01-18T12:44:40.140977,45336,0,0,0,0,0,0,0,0,0,0,0,
2025-01-18T12:44:40.194261,45352,16,2,4,2,3,5,5,2,7,1,1,
2025-01-18T12:44:40.196766,45353,1,0,0,0,1,0,0,1,0,0,0,
2025-01-18T12:44:40.210037,45367,14,4,4,2,2,2,5,4,2,1,2,
2025-01-18T12:44:40.316037,45404,37,11,8,3,8,7,7,4,7,9,10,
2025-01-18T12:44:40.326036,45413,9,2,3,1,2,1,1,4,2,1,1,
2025-01-18T12:44:40.331036,45418,5,1,1,1,2,0,0,2,1,2,0,
2025-01-18T12:44:40.384095,45432,14,2,5,2,3,2,5,3,3,1,2,
2025-01-18T12:44:40.394094,45443,11,3,1,2,3,2,1,3,1,1,5,
2025-01-18T12:44:40.452632,45466,23,3,7,3,4,6,2,10,6,3,2,
2025-01-18T12:44:40.569241,45513,47,13,12,6,10,6,8,14,7,11,7,
2025-01-18T12:44:40.692844,45569,56,12,12,14,10,8,9,9,12,12,14,
2025-01-18T12:44:40.743023,45578,9,2,3,1,2,1,1,2,4,1,1,
2025-01-18T12:44:40.753310,45588,10,2,3,4,1,0,2,4,0,2,2,
2025-01-18T12:44:40.861308,45626,38,10,6,11,7,4,5,6,12,8,7,
2025-01-18T12:44:40.882842,45648,22,2,4,7,5,4,2,8,3,4,5,
2025-01-18T12:44:40.928613,45657,9,1,2,2,2,2,0,1,2,5,1,
2025-01-18T12:44:40.989655,45680,23,4,8,2,5,4,7,2,9,2,3,
2025-01-18T12:44:41.051624,45706,26,3,3,6,5,9,9,4,5,5,3,
2025-01-18T12:44:41.121263,45736,30,6,4,8,8,4,7,4,7,6,6,
2025-01-18T12:44:41.310802,45823,87,16,16,18,18,19,15,17,17,20,18,
2025-01-18T12:44:41.365388,45841,18,6,3,4,4,1,3,7,5,2,1,
2025-01-18T12:44:41.421773,45861,20,4,8,3,1,4,2,7,4,2,5,
2025-01-18T12:44:41.550623,45917,56,10,16,6,13,11,9,8,10,18,11,
2025-01-18T12:44:41.600400,45930,13,3,3,2,0,5,2,2,2,4,3,
2025-01-18T12:44:41.606399,45936,6,0,2,3,1,0,0,1,2,1,2,
2025-01-18T12:44:41.608399,45937,1,0,0,0,0,1,0,0,1,0,0,
2025-01-18T12:44:41.619399,45949,12,0,3,3,0,6,1,1,3,3,4,
2025-01-18T12:44:41.671605,45965,16,4,4,1,4,3,5,5,1,1,4,
2025-01-18T12:44:41.677606,45971,6,1,2,2,0,1,1,0,2,2,1,
2025-01-18T12:44:41.721112,45979,8,2,0,2,2,2,1,1,3,3,0,
2025-01-18T12:44:41.780510,46002,23,4,3,4,5,7,0,5,6,7,5,
2025-01-18T12:44:41.989692,46097,95,12,24,19,22,18,17,21,16,20,21,
2025-01-18T12:44:42.408635,46263,166,28,36,33,30,39,40,31,24,28,43,
2025-01-18T12:44:42.598178,46344,81,22,15,16,15,13,18,16,15,17,15,
2025-01-18T12:44:42.647787,46355,11,4,2,3,1,1,4,1,2,1,3,
2025-01-18T12:44:42.832537,46433,78,16,18,9,17,18,13,22,14,13,16,
2025-01-18T12:44:42.841533,46442,9,1,3,1,1,3,0,4,2,2,1,
2025-01-18T12:44:42.953180,46482,40,10,11,6,7,6,5,11,8,4,12,
2025-01-18T12:44:43.022794,46519,37,8,12,7,3,7,8,3,10,9,7,
2025-01-18T12:44:43.083371,46543,24,7,2,10,2,3,3,6,0,9,6,
2025-01-18T12:44:43.143157,46561,18,1,4,4,3,6,2,2,2,5,7,
2025-01-18T12:44:43.270913,46619,58,11,12,11,13,11,10,17,9,8,14,
2025-01-18T12:44:43.563496,46731,112,26,23,17,27,19,20,29,18,22,23,
2025-01-18T12:44:43.566493,46734,3,0,2,1,0,0,0,0,1,0,2,
2025-01-18T12:44:43.626282,46759,25,9,7,1,4,4,3,2,7,8,5,
2025-01-18T12:44:43.746107,46809,50,6,15,14,4,11,8,6,14,10,12,
2025-01-18T12:44:43.748114,46810,1,0,1,0,0,0,0,0,0,0,1,
2025-01-18T12:44:43.873723,46859,49,11,7,7,8,16,10,12,7,9,11,
2025-01-18T12:44:44.055272,46933,74,14,13,18,11,18,17,12,17,15,13,
2025-01-18T12:44:44.058273,46936,3,0,1,0,0,2,0,2,0,1,0,
2025-01-18T12:44:44.113327,46954,18,6,3,2,2,5,3,1,5,1,8,
2025-01-18T12:44:44.196275,46996,42,9,6,12,6,9,7,5,8,11,11,
2025-01-18T12:44:44.260129,47020,24,4,3,8,3,6,6,3,6,7,2,
2025-01-18T12:44:44.375497,47052,32,6,2,10,7,7,3,8,9,5,7,
2025-01-18T12:44:44.575769,47143,91,21,15,22,17,16,16,17,18,17,23,
2025-01-18T12:44:44.642310,47172,29,8,6,6,5,4,7,8,5,5,4,
2025-01-18T12:44:44.887104,47230,58,13,16,5,9,15,14,16,11,10,7,
2025-01-18T12:44:44.898774,47241,11,1,5,1,4,0,3,2,2,0,4,
2025-01-18T12:44:44.963846,47272,31,6,6,7,5,7,6,5,6,6,8,
2025-01-18T12:44:45.068974,47306,34,4,10,8,3,9,10,10,4,8,2,
2025-01-18T12:44:45.135530,47336,30,5,5,6,8,6,3,6,5,12,4,
2025-01-18T12:44:45.255068,47382,46,6,15,7,10,8,13,12,7,8,6,
2025-01-18T12:44:45.317943,47411,29,8,3,4,9,5,6,7,7,4,5,
2025-01-18T12:44:45.368355,47426,15,3,3,2,5,2,2,3,4,2,4,
2025-01-18T12:44:45.375358,47432,6,0,4,0,2,0,0,2,2,1,1,
2025-01-18T12:44:45.382358,47439,7,2,1,1,1,2,1,2,1,2,1,
2025-01-18T12:44:45.449412,47470,31,4,9,5,7,6,4,12,5,6,4,
2025-01-18T12:44:45.452420,47472,2,0,0,1,1,0,0,1,0,1,0,
2025-01-18T12:44:45.504297,47484,12,2,2,5,2,1,5,2,0,2,3,
2025-01-18T12:44:45.562490,47505,21,3,5,2,7,4,4,6,4,5,2,
2025-01-18T12:44:45.749687,47585,80,16,14,18,17,15,21,13,15,13,18,
2025-01-18T12:44:45.753685,47589,4,1,0,2,1,0,1,1,0,1,1,
2025-01-18T12:44:45.761485,47597,8,1,1,1,1,4,1,4,1,1,1,
2025-01-18T12:44:45.762484,47597,0,0,0,0,0,0,0,0,0,0,0,
2025-01-18T12:44:45.802195,47601,4,0,2,2,0,0,0,2,0,1,1,
2025-01-18T12:44:45.812446,47610,9,0,2,0,4,3,0,3,1,3,2,
2025-01-18T12:44:45.819445,47617,7,4,1,1,1,0,1,1,2,2,1,
2025-01-18T12:44:45.871384,47631,14,6,1,1,3,3,3,4,3,2,2,
2025-01-18T12:44:45.874385,47633,2,0,0,0,1,1,1,0,1,0,0,
2025-01-18T12:44:45.885977,47645,12,4,4,0,1,3,4,1,3,2,2,
2025-01-18T12:44:45.931109,47653,8,2,1,0,4,1,0,1,2,2,3,
2025-01-18T12:44:45.942617,47664,11,2,2,4,2,1,3,3,1,1,3,
2025-01-18T12:44:45.994623,47680,16,2,2,3,4,5,2,6,3,4,1,
2025-01-18T12:44:46.008162,47693,13,3,3,2,4,1,3,4,2,3,1,
2025-01-18T12:44:46.056043,47704,11,2,1,5,0,3,3,2,2,0,4,
2025-01-18T12:44:46.196096,47766,62,17,15,7,12,11,16,12,17,6,11,
2025-01-18T12:44:46.249017,47784,18,5,4,6,2,1,3,5,1,5,4,
2025-01-18T12:44:46.262017,47797,13,2,1,3,4,3,2,2,3,2,4,
2025-01-18T12:44:46.378355,47841,44,9,12,8,6,9,7,16,8,6,7,
2025-01-18T12:44:46.384858,47846,5,2,0,1,0,2,0,1,1,1,2,
2025-01-18T12:44:46.429349,47853,7,4,1,1,0,1,1,1,2,2,1,
2025-01-18T12:44:46.510395,47899,46,7,14,6,7,12,12,10,10,2,12,
2025-01-18T12:44:46.573354,47922,23,2,5,4,4,8,3,4,6,7,3,
2025-01-18T12:44:46.632937,47946,24,4,7,4,3,6,5,5,7,3,4,
2025-01-18T12:44:46.636445,47949,3,0,2,0,1,0,0,1,1,0,1,
2025-01-18T12:44:46.749099,47985,36,8,8,6,7,7,6,10,6,7,7,
2025-01-18T12:44:46.755099,47990,5,2,2,0,1,0,0,1,3,1,0,
2025-01-18T12:44:46.822763,48024,34,7,4,6,7,10,5,6,6,11,6,
2025-01-18T12:44:46.875680,48042,18,6,3,1,4,4,4,6,2,3,3,
2025-01-18T12:44:46.936855,48067,25,1,7,7,4,6,6,3,7,4,5,
2025-01-18T12:44:46.989283,48084,17,7,5,2,3,0,3,4,2,6,2,
2025-01-18T12:44:47.004687,48100,16,3,3,5,4,1,4,3,3,2,4,
2025-01-18T12:44:47.111750,48131,31,7,5,6,8,5,6,3,9,5,8,
2025-01-18T12:44:47.114750,48133,2,1,1,0,0,0,1,0,1,0,0,
2025-01-18T12:44:47.179096,48160,27,9,5,4,6,3,2,9,7,6,3,
2025-01-18T12:44:47.354084,48215,55,8,14,15,11,7,11,11,14,6,13,
2025-01-18T12:44:47.369084,48219,4,3,0,1,0,0,1,0,1,0,2,
2025-01-18T12:44:47.422854,48232,13,4,5,0,3,1,5,3,2,1,2,
2025-01-18T12:44:47.436582,48246,14,1,3,3,3,4,3,2,2,4,3,
2025-01-18T12:44:47.499025,48273,27,8,3,4,3,9,10,5,6,2,4,
2025-01-18T12:44:47.539534,48276,3,0,1,1,1,0,0,1,1,0,1,
2025-01-18T12:44:47.612800,48314,38,16,1,8,6,7,9,8,6,8,7,
2025-01-18T12:44:47.618344,48319,5,0,2,0,0,3,0,1,2,2,0,
2025-01-18T12:44:47.678537,48344,25,8,8,4,4,1,6,3,6,5,5,
2025-01-18T12:44:47.734061,48363,19,4,4,4,4,3,4,0,3,8,4,
2025-01-18T12:44:47.740821,48368,5,1,1,1,0,2,2,2,0,0,1,
2025-01-18T12:44:47.803574,48393,25,3,1,7,9,5,7,4,2,7,5,
2025-01-18T12:44:47.851079,48404,11,1,4,1,2,3,1,0,4,2,4,
2025-01-18T12:44:47.855082,48408,4,2,0,1,1,0,0,2,2,0,0,
2025-01-18T12:44:47.923392,48435,27,4,4,10,8,1,6,5,5,8,3,
2025-01-18T12:44:47.925393,48436,1,0,0,1,0,0,0,0,0,1,0,
2025-01-18T12:44:47.929392,48440,4,1,1,1,0,1,0,1,1,1,1,
2025-01-18T12:44:48.046884,48483,43,14,6,12,7,4,4,6,6,15,12,
2025-01-18T12:44:48.056884,48491,8,1,2,1,2,2,3,1,0,2,2,
2025-01-18T12:44:48.111543,48508,17,2,2,6,3,4,5,1,4,5,2,
2025-01-18T12:44:48.231245,48557,49,1,17,11,8,12,9,6,10,12,12,
